"","Std Sample Name","GSM ID","Primary Name","Study","Number of Read Pairs","Bio-rep","Pulldown or HiC","Restriction Enzyme","Cell Name","Cell Type","Organ","Biomaterial","Disease","5kb FC Loops (Unfiltered)","10kb FC Loops (Unfiltered)","25kb FC Loops (Unfiltered)","5kb FC Loops (Filtered)","10kb FC Loops (Filtered)","25kb FC Loops (Filtered)","5kb FH Loops (Unfiltered)","10kb FH Loops (Unfiltered)","25kb FH Loops (Unfiltered)","5kb FH Loops (Filtered)","10kb FH Loops (Filtered)","25kb FH Loops (Filtered)","5kb HiCCUPs Loops","10kb HiCCUPs Loops","25kb HiCCUPs Loops","1kb HiC Loops","5kb HiC Loops","5kb FC Longrange (Unfiltered)","10kb FC Longrange (Unfiltered)","25kb FC Longrange (Unfiltered)","5kb FC Longrange (Filtered)","10kb FC Longrange (Filtered)","25kb FC Longrange (Filtered)","5kb FH Longrange (Unfiltered)","10kb FH Longrange (Unfiltered)","25kb FH Longrange (Unfiltered)","5kb FH Longrange (Filtered)","10kb FH Longrange (Filtered)","25kb FH Longrange (Filtered)","5kb HiCCUPs Longrange","10kb HiCCUPs Longrange","25kb HiCCUPs Longrange","1kb HiC Longrange","5kb HiC Longrange","CP Peak Number","FH Peak Number","CP Peak BigBed","FH Peak BigBed","UUID","5kb FC QC Status (Unfiltered)","10kb FC QC Status (Unfiltered)","25kb FC QC Status (Unfiltered)","5kb FC QC Status (Filtered)","10kb FC QC Status (Filtered)","25kb FC QC Status (Filtered)","5kb FH QC Status (Unfiltered)","10kb FH QC Status (Unfiltered)","25kb FH QC Status (Unfiltered)","5kb FH QC Status (Filtered)","10kb FH QC Status (Filtered)","25kb FH QC Status (Filtered)","5kb HiCCUPs QC Status","10kb HiCCUPs QC Status","25kb HiCCUPs QC Status"
"","Hela-S3-OE.GSE108869.Homo_Sapiens.CTCF.b1","GSM2974087","Hela-S3-OE","Li et al., 2019","388,430,025","1","CTCF","MboI","CTCF-s_OE_CTCF-HiChIP_rep1","Undetermined","Uterus","Cell Line","Undetermined","2210","26895","168388","1746","16114","64739","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/Hela-S3-OE.GSE108869.Homo_Sapiens.CTCF.b1.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/Hela-S3-OE.GSE108869.Homo_Sapiens.CTCF.b1.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/Hela-S3-OE.GSE108869.Homo_Sapiens.CTCF.b1.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","148577","42","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","a33ffad0-4e40-4a1a-b4bd-1d5b595c06f8","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b1","","CD4_Naive_1829-RH-1","Chandra et al., 2021","218,458,375","1","H3K27ac","MboI","Undetermined","Undetermined","Immune-associated","Under Review","Undetermined","2088","3613","6174","1505","2583","4096","14","39","147","13","38","139","-1","-1","-1","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b1.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b1.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b1.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/CD4_Naive_1829-RH-1.phs001703v3p1.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","136763","1967","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","6f05f52b-7266-45b6-9291-d09bf61abc44","Warning","Warning","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","U3054-GBM.GSE217349.Homo_Sapiens.H3K4me3.b1","GSM6715256","U3054-GBM","Chakraborty et al., 2023","116,017,240","1","H3K4me3","Arima","U3054, cells, GBM (HiChIP)","GBM","Undetermined","Cell Line","Undetermined","2001","11145","41430","1534","7507","19845","354","1401","5577","291","1058","3695","-1","-1","-1","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/U3054-GBM.GSE217349.Homo_Sapiens.H3K4me3.b1.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/U3054-GBM.GSE217349.Homo_Sapiens.H3K4me3.b1.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/U3054-GBM.GSE217349.Homo_Sapiens.H3K4me3.b1.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/U3054-GBM.GSE217349.Homo_Sapiens.H3K4me3.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/U3054-GBM.GSE217349.Homo_Sapiens.H3K4me3.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/U3054-GBM.GSE217349.Homo_Sapiens.H3K4me3.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","55167","5955","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","43db44fc-701b-4010-b50b-d6b78226edc4","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged","GSM3791777","NSD2-Low-TKO (merged)","Lhoumaud et al., 2019","238,072,563","2","CTCF","MboI","NSD2_Low_1_CTCF HiChIP,NSD2_Low_2_CTCF HiChIP,NSD2_Low_3_CTCF HiChIP","multiple myeloma cell line","Skeletal System","Cell Line","Multiple Myeloma","1984","11035","51748","1451","6393","21091","420","2519","12955","359","1724","6996","-1","-1","-1","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/NSD2-Low-TKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","147149","10335","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","fef9b4a9-ceff-4ea0-a15f-6d6cf70cc09e","Warning","Warning","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","DCM_3.GSE165303.Homo_Sapiens.H3K27ac.b1","GSM5029729","DCM_3","Feng et al., 2022","222,390,919","1","H3K27ac","Arima","DCM-3_HiChIP","Undetermined","Heart","Under Review","Undetermined","1959","12971","49895","1486","7474","20386","0","0","0","-1","-1","-1","944","3391","5196","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/DCM_3.GSE165303.Homo_Sapiens.H3K27ac.b1.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/DCM_3.GSE165303.Homo_Sapiens.H3K27ac.b1.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/DCM_3.GSE165303.Homo_Sapiens.H3K27ac.b1.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/DCM_3.GSE165303.Homo_Sapiens.H3K27ac.b1.5000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/DCM_3.GSE165303.Homo_Sapiens.H3K27ac.b1.10000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/DCM_3.GSE165303.Homo_Sapiens.H3K27ac.b1.25000.hiccups.longrange.bed.gz","N/A","N/A","121952","56","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","84450289-3e28-4e28-9fe6-3f091c2244e6","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1","GSM5029719","NF_3","Feng et al., 2022","248,328,626","1","H3K27ac","Arima","NF-3_HiChIP","Undetermined","Heart","Under Review","Undetermined","1944","10245","39694","1540","6502","17132","11062","241","1237","7082","198","850","866","2602","3557","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1.5000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1.10000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/NF_3.GSE165303.Homo_Sapiens.H3K27ac.b1.25000.hiccups.longrange.bed.gz","N/A","N/A","119031","1059","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","857de7b3-e1a6-42ca-ab2b-886b1c95d8e2","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Warning","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","H2171.GSE151001.Homo_Sapiens.H3K27ac.b1","GSM4563961","H2171","Pozo et al., 2021","39,243,919","1","H3K27ac","MboI","H2171 Hi-ChIP","Small cell lung cancer cell line","Lung","Cell Line","Lung Cancer","1929","4223","12096","932","2562","7096","601","1625","5593","312","1003","3725","-1","-1","-1","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/H2171.GSE151001.Homo_Sapiens.H3K27ac.b1.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/H2171.GSE151001.Homo_Sapiens.H3K27ac.b1.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/H2171.GSE151001.Homo_Sapiens.H3K27ac.b1.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H2171.GSE151001.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H2171.GSE151001.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H2171.GSE151001.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","129728","24988","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","3b81b6b8-d428-44a4-a444-cf84e28bf5de","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","NF_7.GSE165303.Homo_Sapiens.H3K27ac.b1","GSM5029723","NF_7","Feng et al., 2022","220,878,796","1","H3K27ac","Arima","NF-7_HiChIP","Undetermined","Heart","Under Review","Undetermined","1918","9806","35073","1511","6187","15487","0","0","0","-1","-1","-1","937","2664","3726","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NF_7.GSE165303.Homo_Sapiens.H3K27ac.b1.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NF_7.GSE165303.Homo_Sapiens.H3K27ac.b1.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NF_7.GSE165303.Homo_Sapiens.H3K27ac.b1.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/NF_7.GSE165303.Homo_Sapiens.H3K27ac.b1.5000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/NF_7.GSE165303.Homo_Sapiens.H3K27ac.b1.10000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/NF_7.GSE165303.Homo_Sapiens.H3K27ac.b1.25000.hiccups.longrange.bed.gz","N/A","N/A","137935","59","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","2a99b1a4-9779-44fe-9ecb-f626b8a68d63","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","NF_4.GSE165303.Homo_Sapiens.H3K27ac.b1","GSM5029720","NF_4","Feng et al., 2022","238,208,451","1","H3K27ac","Arima","NF-4_HiChIP","Undetermined","Heart","Under Review","Undetermined","1893","10480","41974","1459","6550","17679","0","0","0","-1","-1","-1","797","2368","3308","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NF_4.GSE165303.Homo_Sapiens.H3K27ac.b1.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NF_4.GSE165303.Homo_Sapiens.H3K27ac.b1.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NF_4.GSE165303.Homo_Sapiens.H3K27ac.b1.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/NF_4.GSE165303.Homo_Sapiens.H3K27ac.b1.5000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/NF_4.GSE165303.Homo_Sapiens.H3K27ac.b1.10000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/NF_4.GSE165303.Homo_Sapiens.H3K27ac.b1.25000.hiccups.longrange.bed.gz","N/A","N/A","109862","170","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","3c99f47c-049d-4c19-ab5e-86bc42e43d93","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged","GSM3791774","NSD2-High-NTKO (merged)","Lhoumaud et al., 2019","257,520,705","2","CTCF","MboI","NSD2_High_1_CTCF HiChIP,NSD2_High_2_CTCF HiChIP,NSD2_High_3_CTCF HiChIP","multiple myeloma cell line","Skeletal System","Cell Line","Multiple Myeloma","1770","11342","62571","1283","6721","26366","573","3902","19684","453","2593","10368","-1","-1","-1","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/NSD2-High-NTKO.GSE131651.Homo_Sapiens.CTCF.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","127560","11429","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","38919c22-303b-4d16-aaf0-2aaafa792805","Warning","Warning","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","HCT116-FOXD2.GSE196920.Homo_Sapiens.H3K27ac.biorep_merged","GSM6431525","HCT116-FOXD2 (merged)","Kim et al., 2023","252,853,942","2","H3K27ac","MNase","HCT116 FOXD2 H3K27ac HiChIP replicate 1 Technical replicate 1,HCT116 FOXD2 H3K27ac HiChIP replicate 1 Technical replicate 2","Undetermined","Colon, Intestine","Cell Line","Undetermined","1768","10920","43206","1360","7512","19876","0","0","525","-1","-1","364","833","3198","4774","-1","-1","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/HCT116-FOXD2.GSE196920.Homo_Sapiens.H3K27ac.biorep_merged.5000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/HCT116-FOXD2.GSE196920.Homo_Sapiens.H3K27ac.biorep_merged.10000.fithichip_cp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/chip-seq/macs2/stringent/HCT116-FOXD2.GSE196920.Homo_Sapiens.H3K27ac.biorep_merged.25000.fithichip_cp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","389559","178","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","ddff25d1-d6e9-49b5-b454-fef4960ec1a2","Warning","Warning","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
